"semaine";"annee";"sexe";"classe_age";"nb_patient"
24;2020;1;"26-50";24370
24;2020;1;"51-75";58543
24;2020;1;">75";25571
24;2020;2;"0-11";381
24;2020;2;"12-18";343
24;2020;2;"19-25";1706
24;2020;2;"26-50";31818
24;2020;2;"51-75";94702
24;2020;2;">75";62630
25;2020;1;"0-11";724
25;2020;1;"12-18";407
25;2020;1;"19-25";1217
25;2020;1;"26-50";23402
25;2020;1;"51-75";55479
25;2020;1;">75";24469
25;2020;2;"0-11";389
25;2020;2;"12-18";368
25;2020;2;"19-25";1662
25;2020;2;"26-50";31121
25;2020;2;"51-75";90521
25;2020;2;">75";59751
26;2020;1;"0-11";781
26;2020;1;"12-18";424
26;2020;1;"19-25";1216
26;2020;1;"26-50";24133
26;2020;1;"51-75";57899
26;2020;1;">75";24999
26;2020;2;"0-11";439
26;2020;2;"12-18";360
26;2020;2;"19-25";1668
26;2020;2;"26-50";31709
26;2020;2;"51-75";92117
26;2020;2;">75";60208
27;2020;1;"0-11";886
27;2020;1;"12-18";481
27;2020;1;"19-25";1164
27;2020;1;"26-50";24798
27;2020;1;"51-75";59524
27;2020;1;">75";25861
27;2020;2;"0-11";495
27;2020;2;"12-18";402
27;2020;2;"19-25";1655
27;2020;2;"26-50";32794
27;2020;2;"51-75";96714
27;2020;2;">75";62564
28;2020;1;"0-11";722
28;2020;1;"12-18";376
28;2020;1;"19-25";990
28;2020;1;"26-50";19203
28;2020;1;"51-75";46474
28;2020;1;">75";20351
28;2020;2;"0-11";368
28;2020;2;"12-18";331
28;2020;2;"19-25";1358
28;2020;2;"26-50";25249
28;2020;2;"51-75";75868
28;2020;2;">75";50430
29;2020;1;"0-11";798
29;2020;1;"12-18";407
29;2020;1;"19-25";1278
29;2020;1;"26-50";24893
29;2020;1;"51-75";59515
29;2020;1;">75";26037
29;2020;2;"0-11";473
29;2020;2;"12-18";384
29;2020;2;"19-25";1664
29;2020;2;"26-50";32365
29;2020;2;"51-75";95658
29;2020;2;">75";63134
30;2020;1;"0-11";832
30;2020;1;"12-18";381
30;2020;1;"19-25";1155
30;2020;1;"26-50";23214
30;2020;1;"51-75";56976
30;2020;1;">75";24786
30;2020;2;"0-11";455
30;2020;2;"12-18";396
30;2020;2;"19-25";1604
30;2020;2;"26-50";30280
30;2020;2;"51-75";90932
30;2020;2;">75";60684
31;2020;1;"0-11";749
31;2020;1;"12-18";427
31;2020;1;"19-25";1116
31;2020;1;"26-50";22841
31;2020;1;"51-75";55038
31;2020;1;">75";24417
31;2020;2;"0-11";426
31;2020;2;"12-18";369
31;2020;2;"19-25";1563
31;2020;2;"26-50";29741
31;2020;2;"51-75";89282
31;2020;2;">75";58334
32;2020;1;"0-11";645
32;2020;1;"12-18";345
32;2020;1;"19-25";1002
32;2020;1;"26-50";19929
32;2020;1;"51-75";49545
32;2020;1;">75";22428
32;2020;2;"0-11";355
32;2020;2;"12-18";291
32;2020;2;"19-25";1308
32;2020;2;"26-50";25857
32;2020;2;"51-75";79572
32;2020;2;">75";54324
33;2020;1;"0-11";656
33;2020;1;"12-18";352
33;2020;1;"19-25";949
33;2020;1;"26-50";19564
33;2020;1;"51-75";47356
33;2020;1;">75";21621
33;2020;2;"0-11";347
33;2020;2;"12-18";319
33;2020;2;"19-25";1364
33;2020;2;"26-50";24936
33;2020;2;"51-75";76654
33;2020;2;">75";52445
34;2020;1;"0-11";821
34;2020;1;"12-18";426
34;2020;1;"19-25";1071
34;2020;1;"26-50";21517
34;2020;1;"51-75";52950
34;2020;1;">75";23752
34;2020;2;"0-11";485
34;2020;2;"12-18";409
34;2020;2;"19-25";1475
34;2020;2;"26-50";27776
34;2020;2;"51-75";84817
34;2020;2;">75";57756
35;2020;1;"0-11";1285
35;2020;1;"12-18";653
35;2020;1;"19-25";1118
35;2020;1;"26-50";23696
35;2020;1;"51-75";57074
35;2020;1;">75";24895
35;2020;2;"0-11";804
35;2020;2;"12-18";543
35;2020;2;"19-25";1559
35;2020;2;"26-50";31155
35;2020;2;"51-75";91652
35;2020;2;">75";59776
36;2020;1;"0-11";1395
36;2020;1;"12-18";661
36;2020;1;"19-25";1183
36;2020;1;"26-50";24154
36;2020;1;"51-75";58862
36;2020;1;">75";25916
36;2020;2;"0-11";817
36;2020;2;"12-18";550
36;2020;2;"19-25";1667
36;2020;2;"26-50";31829
36;2020;2;"51-75";94839
36;2020;2;">75";62763
37;2020;1;"0-11";1317
37;2020;1;"12-18";644
37;2020;1;"19-25";1189
37;2020;1;"26-50";23282
37;2020;1;"51-75";55039
37;2020;1;">75";24085
37;2020;2;"0-11";716
37;2020;2;"12-18";530
37;2020;2;"19-25";1590
37;2020;2;"26-50";30654
37;2020;2;"51-75";89939
37;2020;2;">75";58556
38;2020;1;"0-11";1266
38;2020;1;"12-18";636
38;2020;1;"19-25";1194
38;2020;1;"26-50";24069
38;2020;1;"51-75";56442
38;2020;1;">75";24491
38;2020;2;"0-11";706
38;2020;2;"12-18";517
38;2020;2;"19-25";1658
38;2020;2;"26-50";31373
38;2020;2;"51-75";90712
38;2020;2;">75";60234
39;2020;1;"0-11";1236
39;2020;1;"12-18";634
39;2020;1;"19-25";1196
39;2020;1;"26-50";24407
39;2020;1;"51-75";58221
39;2020;1;">75";24800
39;2020;2;"0-11";661
39;2020;2;"12-18";552
39;2020;2;"19-25";1672
39;2020;2;"26-50";31917
39;2020;2;"51-75";92310
39;2020;2;">75";59453
40;2020;1;"0-11";1226
40;2020;1;"12-18";653
40;2020;1;"19-25";1206
40;2020;1;"26-50";24660
40;2020;1;"51-75";58683
40;2020;1;">75";24827
40;2020;2;"0-11";641
40;2020;2;"12-18";578
40;2020;2;"19-25";1685
40;2020;2;"26-50";32354
40;2020;2;"51-75";93233
40;2020;2;">75";59450
41;2020;1;"0-11";1199
41;2020;1;"12-18";616
41;2020;1;"19-25";1212
41;2020;1;"26-50";24031
41;2020;1;"51-75";56958
41;2020;1;">75";24323
41;2020;2;"0-11";615
41;2020;2;"12-18";511
41;2020;2;"19-25";1815
41;2020;2;"26-50";31191
41;2020;2;"51-75";92104
41;2020;2;">75";58706
42;2020;1;"0-11";1124
42;2020;1;"12-18";602
42;2020;1;"19-25";1242
42;2020;1;"26-50";24077
42;2020;1;"51-75";56833
42;2020;1;">75";24063
42;2020;2;"0-11";528
42;2020;2;"12-18";490
42;2020;2;"19-25";1748
42;2020;2;"26-50";31284
42;2020;2;"51-75";91248
42;2020;2;">75";59078
43;2020;1;"0-11";1002
43;2020;1;"12-18";539
43;2020;1;"19-25";1193
43;2020;1;"26-50";23165
43;2020;1;"51-75";54548
43;2020;1;">75";23554
43;2020;2;"0-11";531
43;2020;2;"12-18";468
43;2020;2;"19-25";1657
43;2020;2;"26-50";29989
43;2020;2;"51-75";86955
43;2020;2;">75";56777
44;2020;1;"0-11";1130
44;2020;1;"12-18";602
44;2020;1;"19-25";1253
44;2020;1;"26-50";25188
44;2020;1;"51-75";60007
44;2020;1;">75";24879
44;2020;2;"0-11";603
44;2020;2;"12-18";507
44;2020;2;"19-25";1842
44;2020;2;"26-50";33751
44;2020;2;"51-75";96662
44;2020;2;">75";59050
45;2020;1;"0-11";1259
45;2020;1;"12-18";660
45;2020;1;"19-25";1328
45;2020;1;"26-50";25615
45;2020;1;"51-75";61470
45;2020;1;">75";25975
45;2020;2;"0-11";666
45;2020;2;"12-18";622
45;2020;2;"19-25";1915
45;2020;2;"26-50";34023
45;2020;2;"51-75";98802
45;2020;2;">75";63520
46;2020;1;"0-11";1122
46;2020;1;"12-18";612
46;2020;1;"19-25";1142
46;2020;1;"26-50";22489
46;2020;1;"51-75";52102
46;2020;1;">75";22010
46;2020;2;"0-11";549
46;2020;2;"12-18";493
46;2020;2;"19-25";1745
46;2020;2;"26-50";29517
46;2020;2;"51-75";83251
46;2020;2;">75";54192
47;2020;1;"0-11";1253
47;2020;1;"12-18";670
47;2020;1;"19-25";1313
47;2020;1;"26-50";25126
47;2020;1;"51-75";58029
47;2020;1;">75";24917
47;2020;2;"0-11";564
47;2020;2;"12-18";639
47;2020;2;"19-25";2031
47;2020;2;"26-50";33041
47;2020;2;"51-75";91464
47;2020;2;">75";59546
48;2020;1;"0-11";1323
48;2020;1;"12-18";710
48;2020;1;"19-25";1413
48;2020;1;"26-50";25231
48;2020;1;"51-75";58234
48;2020;1;">75";24521
48;2020;2;"0-11";616
48;2020;2;"12-18";631
48;2020;2;"19-25";1978
48;2020;2;"26-50";33321
48;2020;2;"51-75";92042
48;2020;2;">75";58759
49;2020;1;"0-11";1378
49;2020;1;"12-18";695
49;2020;1;"19-25";1334
49;2020;1;"26-50";25145
49;2020;1;"51-75";59727
49;2020;1;">75";24842
49;2020;2;"0-11";622
49;2020;2;"12-18";642
49;2020;2;"19-25";1938
49;2020;2;"26-50";32755
49;2020;2;"51-75";94077
49;2020;2;">75";60178
50;2020;1;"0-11";1331
50;2020;1;"12-18";737
50;2020;1;"19-25";1441
50;2020;1;"26-50";25420
50;2020;1;"51-75";59419
50;2020;1;">75";25137
50;2020;2;"0-11";622
50;2020;2;"12-18";713
50;2020;2;"19-25";2087
50;2020;2;"26-50";33295
50;2020;2;"51-75";96504
50;2020;2;">75";61764
51;2020;1;"0-11";1525
51;2020;1;"12-18";694
51;2020;1;"19-25";1443
51;2020;1;"26-50";26472
51;2020;1;"51-75";63596
51;2020;1;">75";26873
51;2020;2;"0-11";619
51;2020;2;"12-18";649
51;2020;2;"19-25";2007
51;2020;2;"26-50";34911
51;2020;2;"51-75";103021
51;2020;2;">75";65390
52;2020;1;"0-11";941
52;2020;1;"12-18";490
52;2020;1;"19-25";1019
52;2020;1;"26-50";19068
52;2020;1;"51-75";44199
52;2020;1;">75";18459
52;2020;2;"0-11";451
52;2020;2;"12-18";402
52;2020;2;"19-25";1432
52;2020;2;"26-50";24446
52;2020;2;"51-75";67198
52;2020;2;">75";43221
53;2020;1;"0-11";400
53;2020;1;"12-18";204
53;2020;1;"19-25";340
53;2020;1;"26-50";7309
53;2020;1;"51-75";16911
53;2020;1;">75";7140
53;2020;2;"0-11";194
53;2020;2;"12-18";172
53;2020;2;"19-25";558
53;2020;2;"26-50";9742
53;2020;2;"51-75";26538
53;2020;2;">75";17223
1;2021;1;"0-11";1152
1;2021;1;"12-18";666
1;2021;1;"19-25";1094
1;2021;1;"26-50";21780
1;2021;1;"51-75";52961
1;2021;1;">75";23185
1;2021;2;"0-11";526
1;2021;2;"12-18";490
1;2021;2;"19-25";1576
1;2021;2;"26-50";27847
1;2021;2;"51-75";81204
1;2021;2;">75";55115
2;2021;1;"0-11";1483
2;2021;1;"12-18";846
2;2021;1;"19-25";1288
2;2021;1;"26-50";25805
2;2021;1;"51-75";62859
2;2021;1;">75";28661
2;2021;2;"0-11";682
2;2021;2;"12-18";663
2;2021;2;"19-25";1984
2;2021;2;"26-50";33820
2;2021;2;"51-75";99877
2;2021;2;">75";68379
3;2021;1;"0-11";1418
3;2021;1;"12-18";891
3;2021;1;"19-25";1258
3;2021;1;"26-50";24257
3;2021;1;"51-75";59820
3;2021;1;">75";26995
3;2021;2;"0-11";622
3;2021;2;"12-18";650
3;2021;2;"19-25";1850
3;2021;2;"26-50";31640
3;2021;2;"51-75";95181
3;2021;2;">75";65555
4;2021;1;"0-11";1390
4;2021;1;"12-18";794
4;2021;1;"19-25";1182
4;2021;1;"26-50";23018
4;2021;1;"51-75";56276
4;2021;1;">75";24905
4;2021;2;"0-11";650
4;2021;2;"12-18";618
4;2021;2;"19-25";1831
4;2021;2;"26-50";30473
4;2021;2;"51-75";89152
4;2021;2;">75";59187
5;2021;1;"0-11";1465
5;2021;1;"12-18";842
5;2021;1;"19-25";1316
5;2021;1;"26-50";24542
5;2021;1;"51-75";58806
5;2021;1;">75";25565
5;2021;2;"0-11";671
5;2021;2;"12-18";650
5;2021;2;"19-25";1937
5;2021;2;"26-50";32058
5;2021;2;"51-75";92232
5;2021;2;">75";60591
6;2021;1;"0-11";1512
6;2021;1;"12-18";868
6;2021;1;"19-25";1252
6;2021;1;"26-50";24355
6;2021;1;"51-75";58979
6;2021;1;">75";25758
6;2021;2;"0-11";607
6;2021;2;"12-18";657
6;2021;2;"19-25";1947
6;2021;2;"26-50";31636
6;2021;2;"51-75";93176
6;2021;2;">75";61642
7;2021;1;"0-11";1474
7;2021;1;"12-18";828
7;2021;1;"19-25";1178
7;2021;1;"26-50";23626
7;2021;1;"51-75";57841
7;2021;1;">75";25218
7;2021;2;"0-11";692
7;2021;2;"12-18";604
7;2021;2;"19-25";1837
7;2021;2;"26-50";30802
7;2021;2;"51-75";90991
7;2021;2;">75";61439
8;2021;1;"0-11";1376
8;2021;1;"12-18";781
8;2021;1;"19-25";1201
8;2021;1;"26-50";22543
8;2021;1;"51-75";54915
8;2021;1;">75";24549
8;2021;2;"0-11";590
8;2021;2;"12-18";621
8;2021;2;"19-25";1717
8;2021;2;"26-50";29526
8;2021;2;"51-75";86358
8;2021;2;">75";58234
9;2021;1;"0-11";1428
9;2021;1;"12-18";847
9;2021;1;"19-25";1148
9;2021;1;"26-50";23974
9;2021;1;"51-75";59479
9;2021;1;">75";25569
9;2021;2;"0-11";638
9;2021;2;"12-18";670
9;2021;2;"19-25";1775
9;2021;2;"26-50";30539
9;2021;2;"51-75";92370
9;2021;2;">75";61073
10;2021;1;"0-11";1596
10;2021;1;"12-18";901
10;2021;1;"19-25";1269
10;2021;1;"26-50";24126
10;2021;1;"51-75";60865
10;2021;1;">75";26196
10;2021;2;"0-11";728
10;2021;2;"12-18";691
10;2021;2;"19-25";1896
10;2021;2;"26-50";31430
10;2021;2;"51-75";95621
10;2021;2;">75";62832
11;2021;1;"0-11";1713
11;2021;1;"12-18";897
11;2021;1;"19-25";1275
11;2021;1;"26-50";23810
11;2021;1;"51-75";59354
11;2021;1;">75";25729
11;2021;2;"0-11";690
11;2021;2;"12-18";757
11;2021;2;"19-25";1846
11;2021;2;"26-50";31654
11;2021;2;"51-75";93462
11;2021;2;">75";62146
12;2021;1;"0-11";1604
12;2021;1;"12-18";985
12;2021;1;"19-25";1240
12;2021;1;"26-50";23310
12;2021;1;"51-75";56565
12;2021;1;">75";24143
12;2021;2;"0-11";718
12;2021;2;"12-18";747
12;2021;2;"19-25";1905
12;2021;2;"26-50";30794
12;2021;2;"51-75";89528
12;2021;2;">75";58286
13;2021;1;"0-11";1671
13;2021;1;"12-18";964
13;2021;1;"19-25";1162
13;2021;1;"26-50";23623
13;2021;1;"51-75";57578
13;2021;1;">75";24181
13;2021;2;"0-11";716
13;2021;2;"12-18";764
13;2021;2;"19-25";1864
13;2021;2;"26-50";31033
13;2021;2;"51-75";90846
13;2021;2;">75";58899
14;2021;1;"0-11";1534
14;2021;1;"12-18";823
14;2021;1;"19-25";1082
14;2021;1;"26-50";21801
14;2021;1;"51-75";54056
14;2021;1;">75";23216
14;2021;2;"0-11";617
14;2021;2;"12-18";627
14;2021;2;"19-25";1687
14;2021;2;"26-50";28031
14;2021;2;"51-75";84831
14;2021;2;">75";54950
15;2021;1;"0-11";1706
15;2021;1;"12-18";919
15;2021;1;"19-25";1279
15;2021;1;"26-50";24127
15;2021;1;"51-75";60273
15;2021;1;">75";25995
15;2021;2;"0-11";714
15;2021;2;"12-18";761
15;2021;2;"19-25";1925
15;2021;2;"26-50";32010
15;2021;2;"51-75";95554
15;2021;2;">75";63344
16;2021;1;"0-11";1468
16;2021;1;"12-18";818
16;2021;1;"19-25";1225
16;2021;1;"26-50";22622
16;2021;1;"51-75";55566
16;2021;1;">75";23962
16;2021;2;"0-11";681
16;2021;2;"12-18";753
16;2021;2;"19-25";1901
16;2021;2;"26-50";29558
16;2021;2;"51-75";87148
16;2021;2;">75";58398
17;2021;1;"0-11";1662
17;2021;1;"12-18";945
17;2021;1;"19-25";1181
17;2021;1;"26-50";23265
17;2021;1;"51-75";56700
17;2021;1;">75";24617
17;2021;2;"0-11";733
17;2021;2;"12-18";729
17;2021;2;"19-25";1852
17;2021;2;"26-50";30688
17;2021;2;"51-75";89572
17;2021;2;">75";59217
18;2021;1;"0-11";1758
18;2021;1;"12-18";931
18;2021;1;"19-25";1238
18;2021;1;"26-50";23801
18;2021;1;"51-75";58625
18;2021;1;">75";24999
18;2021;2;"0-11";779
18;2021;2;"12-18";858
18;2021;2;"19-25";1871
18;2021;2;"26-50";31185
18;2021;2;"51-75";91865
18;2021;2;">75";60166
19;2021;1;"0-11";1628
19;2021;1;"12-18";886
19;2021;1;"19-25";1088
19;2021;1;"26-50";20808
19;2021;1;"51-75";51168
19;2021;1;">75";22170
19;2021;2;"0-11";650
19;2021;2;"12-18";717
19;2021;2;"19-25";1620
19;2021;2;"26-50";27363
19;2021;2;"51-75";81467
19;2021;2;">75";53508
20;2021;1;"0-11";1801
20;2021;1;"12-18";889
20;2021;1;"19-25";1245
20;2021;1;"26-50";23585
20;2021;1;"51-75";58506
20;2021;1;">75";25694
20;2021;2;"0-11";789
20;2021;2;"12-18";773
20;2021;2;"19-25";1886
20;2021;2;"26-50";30557
20;2021;2;"51-75";91767
20;2021;2;">75";62522
21;2021;1;"0-11";1648
21;2021;1;"12-18";909
21;2021;1;"19-25";1100
21;2021;1;"26-50";21268
21;2021;1;"51-75";52315
21;2021;1;">75";22898
21;2021;2;"0-11";733
21;2021;2;"12-18";780
21;2021;2;"19-25";1591
21;2021;2;"26-50";27649
21;2021;2;"51-75";82716
21;2021;2;">75";55030
22;2021;1;"0-11";1803
22;2021;1;"12-18";1004
22;2021;1;"19-25";1231
22;2021;1;"26-50";24175
22;2021;1;"51-75";60439
22;2021;1;">75";25958
22;2021;2;"0-11";795
22;2021;2;"12-18";856
22;2021;2;"19-25";1898
22;2021;2;"26-50";31588
22;2021;2;"51-75";94602
22;2021;2;">75";62324
23;2021;1;"0-11";1867
23;2021;1;"12-18";1006
23;2021;1;"19-25";1262
23;2021;1;"26-50";22871
23;2021;1;"51-75";58108
23;2021;1;">75";25090
23;2021;2;"0-11";801
23;2021;2;"12-18";818
23;2021;2;"19-25";1770
23;2021;2;"26-50";30672
23;2021;2;"51-75";92365
23;2021;2;">75";61008
24;2021;1;"0-11";1857
24;2021;1;"12-18";956
24;2021;1;"19-25";1158
24;2021;1;"26-50";22161
24;2021;1;"51-75";55012
24;2021;1;">75";23677
24;2021;2;"0-11";829
24;2021;2;"12-18";744
24;2021;2;"19-25";1807
24;2021;2;"26-50";28813
24;2021;2;"51-75";87329
24;2021;2;">75";58159
25;2021;1;"0-11";1873
25;2021;1;"12-18";951
25;2021;1;"19-25";1148
25;2021;1;"26-50";22510
25;2021;1;"51-75";55847
25;2021;1;">75";24276
25;2021;2;"0-11";805
25;2021;2;"12-18";825
25;2021;2;"19-25";1805
25;2021;2;"26-50";29839
25;2021;2;"51-75";89198
25;2021;2;">75";59025
26;2021;1;"0-11";2002
26;2021;1;"12-18";988
26;2021;1;"19-25";1184
26;2021;1;"26-50";23627
26;2021;1;"51-75";58539
26;2021;1;">75";24863
26;2021;2;"0-11";895
26;2021;2;"12-18";846
26;2021;2;"19-25";1858
26;2021;2;"26-50";30685
26;2021;2;"51-75";93312
26;2021;2;">75";60711
27;2021;1;"0-11";2036
27;2021;1;"12-18";990
27;2021;1;"19-25";1217
27;2021;1;"26-50";22813
27;2021;1;"51-75";58380
27;2021;1;">75";25145
27;2021;2;"0-11";880
27;2021;2;"12-18";901
27;2021;2;"19-25";1749
27;2021;2;"26-50";30841
27;2021;2;"51-75";93854
27;2021;2;">75";61667
28;2021;1;"0-11";1665
28;2021;1;"12-18";852
28;2021;1;"19-25";1039
28;2021;1;"26-50";19743
28;2021;1;"51-75";49315
28;2021;1;">75";21092
28;2021;2;"0-11";725
28;2021;2;"12-18";715
28;2021;2;"19-25";1565
28;2021;2;"26-50";26022
28;2021;2;"51-75";79494
28;2021;2;">75";51725
29;2021;1;"0-11";1769
29;2021;1;"12-18";843
29;2021;1;"19-25";1078
29;2021;1;"26-50";21700
29;2021;1;"51-75";54532
29;2021;1;">75";24126
29;2021;2;"0-11";814
29;2021;2;"12-18";709
29;2021;2;"19-25";1743
29;2021;2;"26-50";28307
29;2021;2;"51-75";86930
29;2021;2;">75";58729
30;2021;1;"0-11";1742
30;2021;1;"12-18";891
30;2021;1;"19-25";1204
30;2021;1;"26-50";22030
30;2021;1;"51-75";55669
30;2021;1;">75";24321
30;2021;2;"0-11";779
30;2021;2;"12-18";774
30;2021;2;"19-25";1731
30;2021;2;"26-50";29192
30;2021;2;"51-75";89212
30;2021;2;">75";58928
31;2021;1;"0-11";1597
31;2021;1;"12-18";780
31;2021;1;"19-25";1106
31;2021;1;"26-50";21623
31;2021;1;"51-75";54956
31;2021;1;">75";23859
31;2021;2;"0-11";686
31;2021;2;"12-18";726
31;2021;2;"19-25";1651
31;2021;2;"26-50";28080
31;2021;2;"51-75";86849
31;2021;2;">75";57029
32;2021;1;"0-11";1417
32;2021;1;"12-18";739
32;2021;1;"19-25";1031
32;2021;1;"26-50";18771
32;2021;1;"51-75";48347
32;2021;1;">75";21348
32;2021;2;"0-11";596
32;2021;2;"12-18";585
32;2021;2;"19-25";1530
32;2021;2;"26-50";24393
32;2021;2;"51-75";77388
32;2021;2;">75";52201
33;2021;1;"0-11";1390
33;2021;1;"12-18";648
33;2021;1;"19-25";1051
33;2021;1;"26-50";19249
33;2021;1;"51-75";47941
33;2021;1;">75";21348
33;2021;2;"0-11";609
33;2021;2;"12-18";560
33;2021;2;"19-25";1462
33;2021;2;"26-50";24416
33;2021;2;"51-75";76283
33;2021;2;">75";51969
34;2021;1;"0-11";1626
34;2021;1;"12-18";833
34;2021;1;"19-25";1096
34;2021;1;"26-50";20735
34;2021;1;"51-75";52420
34;2021;1;">75";22788
34;2021;2;"0-11";727
34;2021;2;"12-18";655
34;2021;2;"19-25";1634
34;2021;2;"26-50";26643
34;2021;2;"51-75";82915
34;2021;2;">75";55845
35;2021;1;"0-11";2260
35;2021;1;"12-18";1150
35;2021;1;"19-25";1186
35;2021;1;"26-50";23143
35;2021;1;"51-75";57173
35;2021;1;">75";24376
35;2021;2;"0-11";1101
35;2021;2;"12-18";893
35;2021;2;"19-25";1783
35;2021;2;"26-50";30651
35;2021;2;"51-75";90176
35;2021;2;">75";58373
36;2021;1;"0-11";2312
36;2021;1;"12-18";1040
36;2021;1;"19-25";1231
36;2021;1;"26-50";22889
36;2021;1;"51-75";57021
36;2021;1;">75";24393
36;2021;2;"0-11";1067
36;2021;2;"12-18";922
36;2021;2;"19-25";1870
36;2021;2;"26-50";30766
36;2021;2;"51-75";91256
36;2021;2;">75";58980
37;2021;1;"0-11";2151
37;2021;1;"12-18";1082
37;2021;1;"19-25";1231
37;2021;1;"26-50";22802
37;2021;1;"51-75";55438
37;2021;1;">75";23609
37;2021;2;"0-11";1016
37;2021;2;"12-18";929
37;2021;2;"19-25";1871
37;2021;2;"26-50";30389
37;2021;2;"51-75";88998
37;2021;2;">75";57964
38;2021;1;"0-11";2305
38;2021;1;"12-18";1070
38;2021;1;"19-25";1230
38;2021;1;"26-50";22868
38;2021;1;"51-75";56427
38;2021;1;">75";23958
38;2021;2;"0-11";1076
38;2021;2;"12-18";949
38;2021;2;"19-25";1877
38;2021;2;"26-50";30555
38;2021;2;"51-75";89440
38;2021;2;">75";58681
39;2021;1;"0-11";2320
39;2021;1;"12-18";1169
39;2021;1;"19-25";1284
39;2021;1;"26-50";23693
39;2021;1;"51-75";57510
39;2021;1;">75";24183
39;2021;2;"0-11";1032
39;2021;2;"12-18";960
39;2021;2;"19-25";1827
39;2021;2;"26-50";31617
39;2021;2;"51-75";91468
39;2021;2;">75";57952
40;2021;1;"0-11";2294
40;2021;1;"12-18";1162
40;2021;1;"19-25";1186
40;2021;1;"26-50";23694
40;2021;1;"51-75";58456
40;2021;1;">75";24549
40;2021;2;"0-11";958
40;2021;2;"12-18";926
40;2021;2;"19-25";1935
40;2021;2;"26-50";31451
40;2021;2;"51-75";91961
40;2021;2;">75";58274
41;2021;1;"0-11";2179
41;2021;1;"12-18";1135
41;2021;1;"19-25";1233
41;2021;1;"26-50";22975
41;2021;1;"51-75";56032
41;2021;1;">75";23631
41;2021;2;"0-11";980
41;2021;2;"12-18";952
41;2021;2;"19-25";1947
41;2021;2;"26-50";30475
41;2021;2;"51-75";89428
41;2021;2;">75";57747
42;2021;1;"0-11";2262
42;2021;1;"12-18";1040
42;2021;1;"19-25";1253
42;2021;1;"26-50";23501
42;2021;1;"51-75";56653
42;2021;1;">75";23729
42;2021;2;"0-11";1035
42;2021;2;"12-18";976
42;2021;2;"19-25";1935
42;2021;2;"26-50";31201
42;2021;2;"51-75";90908
42;2021;2;">75";58351
43;2021;1;"0-11";2046
43;2021;1;"12-18";1100
43;2021;1;"19-25";1249
43;2021;1;"26-50";22690
43;2021;1;"51-75";57098
43;2021;1;">75";23941
43;2021;2;"0-11";935
43;2021;2;"12-18";906
43;2021;2;"19-25";1875
43;2021;2;"26-50";30280
43;2021;2;"51-75";90323
43;2021;2;">75";57730
44;2021;1;"0-11";1784
44;2021;1;"12-18";836
44;2021;1;"19-25";1011
44;2021;1;"26-50";20270
44;2021;1;"51-75";49943
44;2021;1;">75";20609
44;2021;2;"0-11";741
44;2021;2;"12-18";705
44;2021;2;"19-25";1551
44;2021;2;"26-50";26013
44;2021;2;"51-75";77525
44;2021;2;">75";48730
45;2021;1;"0-11";1977
45;2021;1;"12-18";1000
45;2021;1;"19-25";1094
45;2021;1;"26-50";21022
45;2021;1;"51-75";51927
45;2021;1;">75";21710
45;2021;2;"0-11";855
45;2021;2;"12-18";854
45;2021;2;"19-25";1691
45;2021;2;"26-50";28194
45;2021;2;"51-75";83312
45;2021;2;">75";53002
46;2021;1;"0-11";2435
46;2021;1;"12-18";1211
46;2021;1;"19-25";1385
46;2021;1;"26-50";24546
46;2021;1;"51-75";60774
46;2021;1;">75";25360
46;2021;2;"0-11";1055
46;2021;2;"12-18";1124
46;2021;2;"19-25";2078
46;2021;2;"26-50";32590
46;2021;2;"51-75";96453
46;2021;2;">75";62793
47;2021;1;"0-11";2389
47;2021;1;"12-18";1205
47;2021;1;"19-25";1309
47;2021;1;"26-50";23972
47;2021;1;"51-75";58426
47;2021;1;">75";24304
47;2021;2;"0-11";1033
47;2021;2;"12-18";1124
47;2021;2;"19-25";2172
47;2021;2;"26-50";31575
47;2021;2;"51-75";92640
47;2021;2;">75";58566
48;2021;1;"0-11";2336
48;2021;1;"12-18";1140
48;2021;1;"19-25";1323
48;2021;1;"26-50";23737
48;2021;1;"51-75";57882
48;2021;1;">75";23526
48;2021;2;"0-11";1033
48;2021;2;"12-18";1061
48;2021;2;"19-25";1992
48;2021;2;"26-50";31330
48;2021;2;"51-75";91214
48;2021;2;">75";56370
49;2021;1;"0-11";2460
49;2021;1;"12-18";1203
49;2021;1;"19-25";1349
49;2021;1;"26-50";23392
49;2021;1;"51-75";58400
49;2021;1;">75";24296
49;2021;2;"0-11";1029
49;2021;2;"12-18";1101
49;2021;2;"19-25";2099
49;2021;2;"26-50";31282
49;2021;2;"51-75";92305
49;2021;2;">75";58590
50;2021;1;"0-11";2563
50;2021;1;"12-18";1196
50;2021;1;"19-25";1346
50;2021;1;"26-50";24205
50;2021;1;"51-75";60453
50;2021;1;">75";24828
50;2021;2;"0-11";1045
50;2021;2;"12-18";1203
50;2021;2;"19-25";2111
50;2021;2;"26-50";32002
50;2021;2;"51-75";96605
50;2021;2;">75";61426
51;2021;1;"0-11";2429
51;2021;1;"12-18";1229
51;2021;1;"19-25";1363
51;2021;1;"26-50";24708
51;2021;1;"51-75";62568
51;2021;1;">75";26154
51;2021;2;"0-11";1073
51;2021;2;"12-18";1192
51;2021;2;"19-25";2058
51;2021;2;"26-50";32262
